-6.620680142948867086e+00 -6.981916137745644235e+00 -7.193225648612461498e+00 -7.343152132542423161e+00 -7.459444148152090115e+00 -7.554461643409240423e+00 -7.634797790965976105e+00 -7.704388127339200310e+00 -7.765771154276056798e+00
-6.620680142948867086e+00 -6.981916137745644235e+00 -7.193225648612461498e+00 -7.343152132542423161e+00 -7.459444148152090115e+00 -7.554461643409240423e+00 -7.634797790965976105e+00 -7.704388127339200310e+00 -7.765771154276056798e+00
-6.620680142948867086e+00 -6.981916137745644235e+00 -7.193225648612461498e+00 -7.343152132542423161e+00 -7.459444148152090115e+00 -7.554461643409240423e+00 -7.634797790965976105e+00 -7.704388127339200310e+00 -7.765771154276056798e+00
-6.620680142948867086e+00 -6.981916137745644235e+00 -7.193225648612461498e+00 -7.343152132542423161e+00 -7.459444148152090115e+00 -7.554461643409240423e+00 -7.634797790965976105e+00 -7.704388127339200310e+00 -7.765771154276056798e+00
-6.603167180995372476e+00 -6.964403175792149625e+00 -7.175712686658966888e+00 -7.325639170588928550e+00 -7.441931186198595505e+00 -7.536948681455745813e+00 -7.617284829012481495e+00 -7.686875165385705699e+00 -7.748258192322562188e+00
-6.603167180995372476e+00 -6.964403175792149625e+00 -7.175712686658966888e+00 -7.325639170588928550e+00 -7.441931186198595505e+00 -7.536948681455745813e+00 -7.617284829012481495e+00 -7.686875165385705699e+00 -7.748258192322562188e+00
-6.603167180995372476e+00 -6.964403175792149625e+00 -7.175712686658966888e+00 -7.325639170588928550e+00 -7.441931186198595505e+00 -7.536948681455745813e+00 -7.617284829012481495e+00 -7.686875165385705699e+00 -7.748258192322562188e+00
-6.614916779079079490e+00 -6.976152773875856639e+00 -7.187462284742673901e+00 -7.337388768672635564e+00 -7.453680784282302518e+00 -7.548698279539452827e+00 -7.629034427096188509e+00 -7.698624763469412713e+00 -7.760007790406269201e+00
-6.598200559272398458e+00 -6.959436554069175607e+00 -7.170746064935992869e+00 -7.320672548865954532e+00 -7.436964564475621486e+00 -7.531982059732771795e+00 -7.612318207289507477e+00 -7.681908543662731681e+00 -7.743291570599588169e+00
-6.627758550010107719e+00 -6.988994544806884868e+00 -7.200304055673702130e+00 -7.350230539603663793e+00 -7.466522555213330747e+00 -7.561540050470481056e+00 -7.641876198027216738e+00 -7.711466534400440942e+00 -7.772849561337297430e+00
-6.627758550010107719e+00 -6.988994544806884868e+00 -7.200304055673702130e+00 -7.350230539603663793e+00 -7.466522555213330747e+00 -7.561540050470481056e+00 -7.641876198027216738e+00 -7.711466534400440942e+00 -7.772849561337297430e+00
-6.627758550010107719e+00 -6.988994544806884868e+00 -7.200304055673702130e+00 -7.350230539603663793e+00 -7.466522555213330747e+00 -7.561540050470481056e+00 -7.641876198027216738e+00 -7.711466534400440942e+00 -7.772849561337297430e+00
-6.615024732253688811e+00 -6.976260727050465960e+00 -7.187570237917283222e+00 -7.337496721847244885e+00 -7.453788737456911839e+00 -7.548806232714062148e+00 -7.629142380270797830e+00 -7.698732716644022034e+00 -7.760115743580878522e+00
-6.605333233371436741e+00 -6.966569228168213890e+00 -7.177878739035031153e+00 -7.327805222964992815e+00 -7.444097238574659769e+00 -7.539114733831810078e+00 -7.619450881388545760e+00 -7.689041217761769964e+00 -7.750424244698626453e+00
-6.604241931903691132e+00 -6.965477926700468281e+00 -7.176787437567285544e+00 -7.326713921497247206e+00 -7.443005937106914160e+00 -7.538023432364064469e+00 -7.618359579920800151e+00 -7.687949916294024355e+00 -7.749332943230880844e+00
-6.609370853943286939e+00 -6.970606848740064088e+00 -7.181916359606881350e+00 -7.331842843536843013e+00 -7.448134859146509967e+00 -7.543152354403660276e+00 -7.623488501960395958e+00 -7.693078838333620162e+00 -7.754461865270476650e+00
-6.608347243307331809e+00 -6.969583238104108958e+00 -7.180892748970926220e+00 -7.330819232900887883e+00 -7.447111248510554837e+00 -7.542128743767705146e+00 -7.622464891324440828e+00 -7.692055227697665032e+00 -7.753438254634521520e+00
-6.565196362008510533e+00 -6.926432356805287682e+00 -7.137741867672104945e+00 -7.287668351602066608e+00 -7.403960367211733562e+00 -7.498977862468883870e+00 -7.579314010025619552e+00 -7.648904346398843757e+00 -7.710287373335700245e+00
